Pid,OPTid,Px,Py,rD,cD,cluster,notCore
11028,740,27.0,-29.0,4.472135955,4.472135955,320,False
10513,741,24.0,-31.0,4.472135955,7.28010988928,320,False
11962,742,30.0,-28.0,4.472135955,5.38516480713,320,False
10700,743,37.0,-25.0,5.38516480713,5.65685424949,320,False
11392,744,35.0,-30.0,5.38516480713,7.0,320,False
11557,745,41.0,-27.0,5.65685424949,6.0,320,False
10902,746,42.0,-32.0,6.0,6.7082039325,320,False
11810,747,46.0,-25.0,6.0,5.38516480713,320,False
10682,748,50.0,-24.0,5.38516480713,4.24264068712,320,False
11489,749,49.0,-23.0,4.24264068712,4.472135955,320,False
11819,750,47.0,-27.0,4.24264068712,6.0,320,False
11949,751,50.0,-21.0,4.24264068712,5.65685424949,320,False
11029,752,47.0,-11.0,5.38516480713,5.83095189485,320,False
11477,753,45.0,-10.0,5.38516480713,6.0827625303,320,False
12225,754,54.0,-17.0,5.65685424949,8.0622577483,320,False
10857,755,51.0,-9.0,5.83095189485,6.0827625303,320,False
10911,756,46.0,-4.0,6.0827625303,6.0827625303,320,False
10500,757,44.0,1.0,6.0827625303,4.12310562562,320,False
10510,758,40.0,0.0,4.12310562562,4.12310562562,320,False
10880,759,42.0,1.0,4.12310562562,3.60555127546,320,False
11626,760,44.0,4.0,3.60555127546,5.65685424949,320,False
12020,761,40.0,1.0,3.60555127546,4.12310562562,320,False
11323,762,39.0,-3.0,4.12310562562,5.0,320,False
12122,763,37.0,-3.0,4.24264068712,5.0,320,False
11163,764,33.0,0.0,5.0,7.0,320,False
10246,767,94.0,-42.0,9223372036854775807,5.83095189485,321,False
10537,768,91.0,-46.0,5.83095189485,7.07106781187,321,False
10918,769,94.0,-41.0,5.83095189485,5.38516480713,321,False
10935,770,96.0,-40.0,5.38516480713,5.65685424949,321,False
11008,771,97.0,-37.0,5.38516480713,5.83095189485,321,False
11921,772,92.0,-36.0,5.38516480713,5.65685424949,321,False
10463,773,92.0,-32.0,5.65685424949,7.07106781187,321,False
10483,774,90.0,-30.0,6.32455532034,6.32455532034,321,False
10562,775,90.0,-28.0,6.32455532034,8.24621125124,321,False
11347,776,85.0,-30.0,6.32455532034,5.38516480713,321,False
10753,777,81.0,-28.0,5.38516480713,4.472135955,321,False
10268,778,79.0,-27.0,4.472135955,4.472135955,321,False
10466,779,75.0,-29.0,4.472135955,4.472135955,321,False
10299,780,72.0,-32.0,4.472135955,6.7082039325,321,False
10932,781,78.0,-29.0,4.472135955,4.24264068712,321,False
12016,782,75.0,-32.0,4.24264068712,5.0,321,False
10958,783,80.0,-25.0,4.472135955,4.472135955,321,False
12082,784,82.0,-23.0,4.472135955,5.09901951359,321,False
11847,785,79.0,-35.0,5.0,6.0827625303,321,False
11709,786,80.0,-34.0,5.38516480713,5.38516480713,321,False
11768,787,83.0,-20.0,5.09901951359,5.83095189485,321,False
12230,788,83.0,-33.0,5.38516480713,5.38516480713,321,False
10889,789,71.0,-36.0,5.65685424949,6.32455532034,321,False
10515,790,73.0,-41.0,6.32455532034,6.0827625303,321,False
10576,791,74.0,-47.0,6.0827625303,6.0827625303,321,False
10994,792,78.0,-43.0,6.0827625303,8.0622577483,321,False
11092,793,73.0,-42.0,6.0827625303,6.32455532034,321,False
11469,794,71.0,-51.0,6.0827625303,9.0,321,False
11315,795,67.0,-44.0,6.32455532034,8.0622577483,321,False
11553,798,46.0,-33.0,6.0827625303,7.21110255093,321,False
11846,799,39.0,-38.0,6.7082039325,3.16227766017,322,False
10341,800,36.0,-38.0,3.16227766017,5.38516480713,322,False
11213,801,42.0,-39.0,3.16227766017,3.60555127546,322,False
11502,802,41.0,-40.0,3.16227766017,3.60555127546,322,False
12151,803,42.0,-37.0,3.16227766017,5.0,322,False
11779,804,44.0,-42.0,3.60555127546,4.472135955,322,False
10516,805,35.0,-37.0,4.12310562562,6.7082039325,322,False
11106,806,48.0,-44.0,4.472135955,7.21110255093,322,False
11174,807,45.0,-44.0,4.472135955,5.83095189485,322,False
10952,808,35.0,-42.0,5.38516480713,4.12310562562,322,False
10385,809,32.0,-43.0,4.12310562562,6.0827625303,322,False
11165,810,33.0,-44.0,4.12310562562,6.32455532034,322,False
11698,811,33.0,-44.0,4.12310562562,6.32455532034,322,False
10521,812,39.0,-46.0,5.65685424949,6.32455532034,322,False
10319,813,26.0,-44.0,6.0827625303,7.0,322,False
12236,815,22.0,-44.0,7.0,5.83095189485,323,False
11004,816,18.0,-40.0,5.83095189485,5.65685424949,323,False
10785,817,14.0,-41.0,5.65685424949,5.83095189485,323,False
11348,818,18.0,-41.0,5.65685424949,5.0,323,False
11695,819,22.0,-38.0,5.0,6.0,323,False
11270,820,9.0,-44.0,5.83095189485,9.05538513814,323,False
12007,821,12.0,-43.0,5.83095189485,6.7082039325,323,False
10497,824,44.0,-50.0,6.0827625303,5.09901951359,323,False
11673,825,42.0,-53.0,5.09901951359,5.38516480713,323,False
11961,826,47.0,-51.0,5.09901951359,5.09901951359,323,False
11305,827,52.0,-50.0,5.09901951359,7.21110255093,323,False
11620,828,48.0,-56.0,5.09901951359,5.09901951359,323,False
10536,829,49.0,-59.0,5.09901951359,7.81024967591,323,False
11980,830,45.0,-54.0,5.09901951359,3.60555127546,323,False
12212,831,45.0,-55.0,3.60555127546,4.472135955,323,False
10406,860,104.0,-36.0,7.07106781187,5.65685424949,324,False
10546,861,106.0,-36.0,5.65685424949,5.09901951359,324,False
10748,862,108.0,-40.0,5.09901951359,5.65685424949,324,False
12019,863,106.0,-31.0,5.09901951359,7.21110255093,324,False
10263,864,110.0,-32.0,5.65685424949,6.32455532034,324,False
11187,865,112.0,-36.0,5.65685424949,6.0,324,False
10448,866,116.0,-34.0,6.0,7.61577310586,324,False
12245,867,125.0,-24.0,6.0827625303,6.32455532034,324,False
10506,868,119.0,-22.0,6.32455532034,5.38516480713,324,False
10717,869,121.0,-24.0,5.38516480713,6.0827625303,324,False
10773,870,122.0,-18.0,5.38516480713,5.65685424949,324,False
11728,871,114.0,-20.0,5.38516480713,6.40312423743,324,False
12234,872,119.0,-27.0,5.38516480713,6.7082039325,324,False
10775,873,118.0,-15.0,5.65685424949,6.40312423743,324,False
10941,874,119.0,-16.0,5.65685424949,6.0,324,False
11800,875,116.0,-17.0,5.83095189485,5.83095189485,324,False
10784,876,110.0,-25.0,6.40312423743,8.94427191,324,False
10534,879,-57.0,93.0,7.07106781187,6.0,325,False
11098,880,-61.0,91.0,6.0,5.83095189485,325,False
11148,881,-57.0,92.0,5.83095189485,6.0827625303,325,False
11386,882,-62.0,93.0,5.83095189485,7.61577310586,325,False
11194,883,-61.0,85.0,6.0,8.0622577483,325,False
11789,884,-57.0,99.0,6.0,7.0,325,False
10714,885,-60.0,105.0,7.0,5.38516480713,326,False
10930,886,-59.0,110.0,5.38516480713,6.7082039325,326,False
11406,887,-60.0,107.0,5.38516480713,5.0,326,False
10662,888,-56.0,109.0,5.0,8.0622577483,326,False
11734,889,-65.0,107.0,5.0,6.7082039325,326,False
11473,890,-58.0,100.0,5.38516480713,7.28010988928,326,False
11496,902,-50.0,73.0,9.48683298051,6.32455532034,327,False
10549,903,-48.0,76.0,6.32455532034,6.7082039325,327,False
11772,904,-48.0,74.0,6.32455532034,6.0827625303,327,False
10352,905,-44.0,78.0,6.0827625303,5.65685424949,327,False
11354,906,-43.0,82.0,5.65685424949,6.7082039325,327,False
11752,907,-42.0,73.0,5.65685424949,5.38516480713,327,False
10317,908,-39.0,69.0,5.38516480713,5.0,327,False
11080,909,-37.0,67.0,5.0,3.16227766017,327,False
10976,910,-34.0,66.0,3.16227766017,4.472135955,327,False
11020,911,-34.0,66.0,3.16227766017,4.472135955,327,False
12041,912,-35.0,65.0,3.16227766017,3.16227766017,327,False
10306,913,-36.0,62.0,3.16227766017,4.472135955,327,False
11370,914,-41.0,69.0,4.472135955,4.472135955,327,False
10411,915,-43.0,65.0,4.472135955,6.32455532034,327,False
11996,916,-40.0,60.0,4.472135955,7.61577310586,327,False
12003,917,-39.0,71.0,4.472135955,4.472135955,327,False
12097,918,-50.0,67.0,6.32455532034,7.28010988928,327,False
12013,919,-56.0,75.0,6.32455532034,8.0622577483,327,False
10281,920,-49.0,85.0,6.7082039325,5.0,328,False
10298,921,-51.0,83.0,5.0,7.28010988928,328,False
10762,922,-49.0,90.0,5.0,5.0,328,False
11153,923,-51.0,83.0,5.0,7.28010988928,328,False
11292,924,-47.0,94.0,5.0,6.0827625303,328,False
11362,925,-50.0,89.0,5.0,5.83095189485,328,False
11396,926,-45.0,88.0,5.0,5.0,328,False
10672,927,-40.0,88.0,5.0,5.09901951359,328,False
11407,928,-44.0,90.0,5.0,5.0,328,False
11337,929,-41.0,93.0,5.0,6.0827625303,328,False
10606,930,-35.0,89.0,5.09901951359,7.21110255093,328,False
11460,931,-36.0,90.0,5.09901951359,6.7082039325,328,False
11298,934,-23.0,102.0,5.65685424949,6.0827625303,328,False
10573,935,-18.0,98.0,6.0827625303,6.40312423743,328,False
10811,936,-25.0,105.0,6.0827625303,6.32455532034,328,False
10979,937,-27.0,102.0,6.0827625303,7.28010988928,328,False
11141,938,-29.0,100.0,6.32455532034,6.32455532034,328,False
10722,939,-30.0,94.0,6.32455532034,7.07106781187,328,False
10469,940,-25.0,95.0,6.40312423743,7.28010988928,328,False
11287,941,-17.0,93.0,6.40312423743,7.81024967591,328,False
11916,942,-16.0,92.0,6.40312423743,6.40312423743,328,False
11863,943,-11.0,88.0,6.40312423743,5.83095189485,328,False
10703,944,-6.0,85.0,5.83095189485,5.0,328,False
11504,945,-3.0,83.0,5.0,5.0,328,False
10584,946,1.0,86.0,5.0,5.0,328,False
11343,947,1.0,87.0,5.0,4.472135955,328,False
10834,948,2.0,91.0,4.472135955,5.83095189485,328,False
11611,949,5.0,85.0,4.472135955,4.472135955,328,False
10814,950,7.0,87.0,4.472135955,5.83095189485,328,False
11465,951,7.0,87.0,4.472135955,5.83095189485,328,False
11832,952,-3.0,88.0,4.472135955,4.472135955,328,False
12090,953,-7.0,89.0,4.472135955,5.65685424949,328,False
12058,954,-11.0,85.0,5.0,5.65685424949,328,False
12147,955,1.0,81.0,5.0,6.0,328,False
11641,956,-13.0,84.0,5.65685424949,7.07106781187,328,False
12099,957,-18.0,86.0,6.40312423743,7.07106781187,328,False
12093,959,-34.0,75.0,6.40312423743,5.83095189485,328,False
10802,960,-29.0,72.0,5.83095189485,4.472135955,328,False
10429,961,-25.0,74.0,4.472135955,4.12310562562,328,False
10443,962,-23.0,75.0,4.12310562562,5.09901951359,328,False
11628,963,-28.0,76.0,4.12310562562,4.12310562562,328,False
11780,964,-28.0,76.0,4.12310562562,4.12310562562,328,False
11826,965,-30.0,76.0,4.12310562562,4.12310562562,328,False
10396,966,-30.0,80.0,4.12310562562,4.12310562562,328,False
11017,967,-32.0,82.0,4.12310562562,5.83095189485,328,False
11581,968,-26.0,81.0,4.12310562562,5.38516480713,328,False
11967,969,-28.0,81.0,4.12310562562,5.0,328,False
12262,970,-21.0,75.0,4.12310562562,7.07106781187,328,False
11293,971,-26.0,68.0,5.0,7.61577310586,328,False
11667,972,-35.0,77.0,5.09901951359,5.83095189485,328,False
12030,973,-36.0,78.0,5.83095189485,6.32455532034,328,False
10624,982,-70.0,57.0,7.21110255093,5.83095189485,329,False
11790,983,-68.0,62.0,5.83095189485,8.54400374532,329,False
10252,988,7.0,-20.0,9.05538513814,6.0827625303,330,False
11609,989,19.0,-15.0,5.83095189485,6.7082039325,330,False
10256,990,12.0,-18.0,6.0827625303,6.0,330,False
10808,991,14.0,-21.0,6.0,7.0,330,False
10888,992,12.0,-24.0,6.0,5.83095189485,330,False
10950,993,17.0,-21.0,5.83095189485,5.83095189485,330,False
11464,994,8.0,-25.0,5.83095189485,5.38516480713,330,False
11046,995,6.0,-30.0,5.38516480713,8.48528137424,330,False
11701,996,6.0,-21.0,5.38516480713,6.7082039325,330,False
12008,997,14.0,-28.0,5.83095189485,7.21110255093,330,False
10609,999,1.0,-19.0,6.0827625303,9.43398113206,330,False
10981,1000,-5.0,-8.0,7.07106781187,6.0,331,False
10374,1001,-6.0,-9.0,6.0,5.83095189485,331,False
11258,1002,-9.0,-10.0,5.83095189485,4.24264068712,331,False
10649,1003,-12.0,-13.0,4.24264068712,6.32455532034,331,False
11890,1004,-9.0,-12.0,4.24264068712,4.24264068712,331,False
12253,1005,-11.0,-12.0,4.24264068712,5.83095189485,331,False
11109,1006,-5.0,-2.0,6.0,8.0622577483,331,False
11200,1008,-10.0,-19.0,6.32455532034,6.32455532034,331,False
10325,1009,-10.0,-20.0,6.32455532034,7.28010988928,331,False
11009,1010,-8.0,-24.0,6.32455532034,5.38516480713,331,False
11511,1011,-9.0,-22.0,5.38516480713,7.21110255093,331,False
11675,1012,-5.0,-28.0,5.38516480713,7.28010988928,331,False
10368,1013,-7.0,-30.0,6.0827625303,8.24621125124,331,False
12284,1014,-7.0,-35.0,7.28010988928,6.40312423743,332,False
10292,1015,-2.0,-39.0,6.40312423743,5.09901951359,332,False
10973,1016,-4.0,-40.0,5.09901951359,5.83095189485,332,False
11598,1017,-5.0,-41.0,5.09901951359,5.65685424949,332,False
11796,1018,-3.0,-44.0,5.09901951359,5.09901951359,332,False
10260,1019,-1.0,-45.0,5.09901951359,6.0827625303,332,False
12000,1020,2.0,-38.0,5.09901951359,7.61577310586,332,False
11357,1021,-6.0,-50.0,6.7082039325,6.0,333,False
10477,1022,-10.0,-52.0,6.0,4.472135955,333,False
11900,1023,-9.0,-48.0,4.472135955,7.0,333,False
12048,1024,-12.0,-50.0,4.472135955,6.0,333,False
12208,1025,-9.0,-55.0,4.472135955,6.40312423743,333,False
12221,1026,-13.0,-60.0,6.40312423743,8.54400374532,333,False
11201,1032,-5.0,-70.0,6.7082039325,5.38516480713,334,False
10596,1036,12.0,-67.0,7.21110255093,6.0,335,False
10664,1037,18.0,-67.0,6.0,7.21110255093,335,False
11904,1038,15.0,-72.0,6.0,7.81024967591,335,False
11929,1039,8.0,-63.0,6.0,8.0622577483,335,False
10400,1040,22.0,-66.0,7.21110255093,5.09901951359,336,False
10728,1041,27.0,-67.0,5.09901951359,9.0,336,False
11436,1042,26.0,-64.0,5.09901951359,8.54400374532,336,False
11897,1043,25.0,-62.0,5.09901951359,8.60232526704,336,False
11881,1049,9.0,-53.0,7.07106781187,6.32455532034,337,False
11416,1056,-44.0,-65.0,7.0,6.0,338,False
10409,1057,-41.0,-69.0,6.0,7.21110255093,338,False
11869,1058,-42.0,-69.0,6.0,7.0,338,False
11248,1061,-40.0,-49.0,7.28010988928,6.40312423743,339,False
10512,1062,-34.0,-50.0,6.40312423743,7.28010988928,339,False
10641,1063,-44.0,-44.0,6.40312423743,6.40312423743,339,False
10712,1064,-40.0,-42.0,6.40312423743,4.472135955,339,False
10623,1065,-36.0,-40.0,4.472135955,3.60555127546,339,False
10272,1066,-35.0,-37.0,3.60555127546,4.24264068712,339,False
10716,1067,-39.0,-38.0,3.60555127546,4.12310562562,339,False
11120,1068,-37.0,-43.0,3.60555127546,5.0,339,False
11414,1069,-33.0,-42.0,3.60555127546,3.60555127546,339,False
10278,1070,-32.0,-43.0,3.60555127546,5.0,339,False
11062,1071,-32.0,-40.0,3.60555127546,3.16227766017,339,False
11322,1072,-31.0,-37.0,3.16227766017,5.0,339,False
12132,1073,-31.0,-42.0,3.16227766017,4.472135955,339,False
12126,1074,-40.0,-37.0,4.12310562562,5.0,339,False
11653,1075,-27.0,-44.0,4.472135955,5.09901951359,339,False
10866,1076,-27.0,-34.0,5.0,7.81024967591,339,False
10397,1077,-22.0,-43.0,5.09901951359,7.28010988928,339,False
10810,1078,-25.0,-40.0,5.09901951359,6.0827625303,339,False
10257,1079,-19.0,-39.0,6.0827625303,8.0622577483,339,False
10558,1080,-24.0,-36.0,6.0827625303,7.07106781187,339,False
10861,1082,-43.0,-35.0,5.0,7.61577310586,339,False
12153,1083,-39.0,-48.0,5.38516480713,5.38516480713,339,False
11122,1084,-47.0,-42.0,6.40312423743,8.60232526704,339,False
11432,1093,-34.0,-6.0,6.7082039325,5.38516480713,340,False
10370,1094,-31.0,-3.0,5.38516480713,4.472135955,340,False
11166,1095,-29.0,-7.0,4.472135955,5.0,340,False
11398,1096,-33.0,-2.0,4.472135955,4.12310562562,340,False
10727,1097,-36.0,0.0,4.12310562562,6.32455532034,340,False
11619,1098,-29.0,-2.0,4.12310562562,5.0,340,False
12053,1099,-36.0,1.0,4.24264068712,7.28010988928,340,False
10657,1100,-25.0,-4.0,5.0,5.0,340,False
11490,1101,-26.0,-8.0,5.0,6.7082039325,340,False
12106,1102,-26.0,-8.0,5.0,6.7082039325,340,False
11630,1103,-39.0,-8.0,5.38516480713,7.61577310586,340,False
11554,1104,-32.0,-12.0,5.83095189485,6.32455532034,340,False
12205,1105,-33.0,-16.0,6.32455532034,7.28010988928,340,False
12139,1106,-20.0,-12.0,7.07106781187,6.40312423743,341,False
10805,1107,-17.0,-7.0,6.40312423743,7.81024967591,341,False
11491,1108,-20.0,-16.0,6.40312423743,8.54400374532,341,False
12232,1109,-19.0,-12.0,6.40312423743,5.83095189485,341,False
11285,1110,-21.0,-22.0,8.54400374532,5.38516480713,342,False
10708,1111,-19.0,-27.0,5.38516480713,5.83095189485,342,False
10721,1112,-24.0,-24.0,5.38516480713,5.83095189485,342,False
11205,1113,-20.0,-26.0,5.38516480713,4.472135955,342,False
11355,1114,-21.0,-25.0,4.472135955,3.16227766017,342,False
10791,1115,-15.0,-32.0,6.40312423743,8.24621125124,342,False
10655,1117,138.0,122.0,9.21954445729,5.09901951359,343,False
10447,1118,135.0,119.0,5.09901951359,5.38516480713,343,False
10971,1119,137.0,117.0,5.09901951359,5.09901951359,343,False
10310,1120,138.0,113.0,5.09901951359,6.0,343,False
11360,1121,137.0,117.0,5.09901951359,5.09901951359,343,False
11430,1122,142.0,122.0,5.09901951359,7.07106781187,343,False
11265,1123,130.0,117.0,5.38516480713,5.09901951359,343,False
10412,1124,132.0,114.0,5.09901951359,5.83095189485,343,False
10632,1125,125.0,118.0,5.09901951359,4.12310562562,343,False
10637,1126,124.0,122.0,4.12310562562,5.0,343,False
11476,1127,126.0,114.0,4.12310562562,4.12310562562,343,False
11134,1128,129.0,114.0,4.12310562562,5.65685424949,343,False
11558,1129,121.0,117.0,4.12310562562,4.24264068712,343,False
11700,1130,124.0,117.0,4.12310562562,3.60555127546,343,False
11928,1131,121.0,119.0,3.60555127546,4.12310562562,343,False
11858,1132,118.0,120.0,4.12310562562,6.32455532034,343,False
12176,1133,123.0,112.0,4.12310562562,5.38516480713,343,False
11669,1134,122.0,112.0,4.472135955,5.38516480713,343,False
11072,1135,124.0,123.0,5.0,6.0,343,False
11132,1136,116.0,118.0,5.09901951359,5.09901951359,343,False
10255,1137,145.0,76.0,9223372036854775807,6.0827625303,344,False
11311,1138,148.0,73.0,6.0827625303,7.28010988928,344,False
11674,1139,144.0,80.0,6.0827625303,4.12310562562,344,False
10287,1140,142.0,83.0,4.12310562562,5.38516480713,344,False
11310,1141,144.0,83.0,4.12310562562,6.7082039325,344,False
11798,1142,144.0,82.0,4.12310562562,6.0827625303,344,False
12178,1143,137.0,85.0,5.38516480713,7.21110255093,344,False
10345,1144,150.0,80.0,6.0,6.32455532034,344,False
11915,1145,149.0,75.0,6.0827625303,7.07106781187,344,False
12061,1146,156.0,80.0,6.32455532034,7.21110255093,344,False
11110,1152,144.0,113.0,6.0,6.7082039325,344,False
11428,1153,144.0,113.0,6.0,6.7082039325,344,False
11007,1154,149.0,99.0,6.7082039325,6.32455532034,345,False
10992,1155,153.0,95.0,6.32455532034,5.65685424949,345,False
10659,1156,158.0,97.0,5.65685424949,6.32455532034,345,False
11147,1157,156.0,91.0,5.65685424949,9.21954445729,345,False
11623,1158,153.0,92.0,5.65685424949,8.0622577483,345,False
10601,1159,156.0,101.0,6.32455532034,7.28010988928,345,False
11776,1160,157.0,101.0,6.32455532034,8.24621125124,345,False
11883,1161,148.0,104.0,6.32455532034,8.54400374532,345,False
11717,1163,141.0,107.0,6.7082039325,6.40312423743,346,False
10818,1164,136.0,106.0,6.40312423743,5.09901951359,346,False
10283,1165,132.0,103.0,5.09901951359,6.32455532034,346,False
11245,1166,138.0,106.0,5.09901951359,6.7082039325,346,False
11756,1167,138.0,105.0,5.09901951359,6.32455532034,346,False
11978,1168,131.0,105.0,5.09901951359,7.0,346,False
11749,1169,133.0,101.0,5.83095189485,5.83095189485,346,False
11010,1170,129.0,97.0,5.83095189485,6.40312423743,346,False
10959,1171,128.0,97.0,6.40312423743,5.65685424949,346,False
11173,1172,124.0,93.0,5.65685424949,6.0,346,False
11676,1173,124.0,93.0,5.65685424949,6.0,346,False
11781,1174,131.0,93.0,5.65685424949,5.0,346,False
10565,1175,131.0,89.0,5.0,6.0,346,False
11385,1176,133.0,92.0,5.0,6.40312423743,346,False
10288,1177,130.0,88.0,5.09901951359,5.09901951359,346,False
10347,1178,131.0,83.0,5.09901951359,7.21110255093,346,False
11644,1179,125.0,87.0,5.09901951359,5.09901951359,346,False
10336,1180,124.0,87.0,5.09901951359,6.0,346,False
10991,1181,121.0,85.0,5.09901951359,4.472135955,346,False
11525,1182,117.0,83.0,4.472135955,6.0,346,False
11975,1183,119.0,83.0,4.472135955,6.32455532034,346,False
12105,1184,122.0,84.0,4.472135955,4.24264068712,346,False
11279,1185,117.0,89.0,5.65685424949,5.65685424949,346,False
11060,1186,115.0,91.0,5.65685424949,4.12310562562,346,False
10701,1187,113.0,94.0,4.12310562562,4.12310562562,346,False
11094,1188,112.0,98.0,4.12310562562,6.0827625303,346,False
11964,1189,114.0,95.0,4.12310562562,4.12310562562,346,False
11123,1190,118.0,94.0,4.12310562562,5.0,346,False
12240,1191,113.0,93.0,4.12310562562,5.09901951359,346,False
12038,1192,119.0,94.0,5.0,5.09901951359,346,False
10261,1194,-8.0,48.0,7.61577310586,4.472135955,347,False
10465,1195,-8.0,46.0,4.472135955,2.82842712475,347,False
11512,1196,-6.0,44.0,2.82842712475,4.472135955,347,False
11751,1197,-10.0,45.0,2.82842712475,4.12310562562,347,False
11848,1198,-7.0,44.0,2.82842712475,4.12310562562,347,False
11872,1199,-13.0,42.0,4.24264068712,4.24264068712,347,False
10826,1200,-10.0,39.0,4.24264068712,5.0,347,False
11541,1201,-17.0,41.0,4.24264068712,7.28010988928,347,False
12281,1202,-15.0,39.0,4.24264068712,5.0,347,False
11356,1203,-11.0,36.0,5.0,5.0,347,False
11660,1204,-8.0,33.0,5.0,6.32455532034,347,False
11968,1205,-7.0,38.0,5.0,5.09901951359,347,False
11381,1206,-2.0,38.0,5.09901951359,7.21110255093,347,False
10963,1207,-1.0,40.0,6.32455532034,6.40312423743,347,False
10492,1216,-56.0,-38.0,9.8488578018,4.472135955,348,False
10561,1217,-57.0,-35.0,4.472135955,3.16227766017,348,False
10597,1218,-55.0,-35.0,3.16227766017,3.16227766017,348,False
11486,1219,-58.0,-34.0,3.16227766017,4.472135955,348,False
11614,1220,-58.0,-36.0,3.16227766017,3.16227766017,348,False
11021,1224,-51.0,-8.0,7.0,5.09901951359,349,False
10733,1225,-54.0,-7.0,5.09901951359,3.16227766017,349,False
10800,1226,-56.0,-7.0,3.16227766017,4.12310562562,349,False
11289,1227,-54.0,-5.0,3.16227766017,4.24264068712,349,False
11821,1228,-52.0,-6.0,3.16227766017,4.12310562562,349,False
11812,1229,-56.0,-10.0,3.60555127546,5.09901951359,349,False
11318,1230,-61.0,-11.0,5.09901951359,6.0,349,False
11853,1231,-59.0,-12.0,5.09901951359,5.83095189485,349,False
10560,1232,-61.0,-17.0,5.83095189485,5.38516480713,349,False
10464,1233,-66.0,-19.0,5.38516480713,5.38516480713,349,False
10926,1234,-59.0,-19.0,5.38516480713,7.0,349,False
11192,1235,-70.0,-16.0,5.38516480713,5.83095189485,349,False
11210,1236,-63.0,-20.0,5.38516480713,4.12310562562,349,False
11990,1237,-65.0,-19.0,4.12310562562,5.83095189485,349,False
10894,1238,-70.0,-12.0,5.83095189485,8.0622577483,349,False
11560,1239,-69.0,-12.0,5.83095189485,7.61577310586,349,False
10796,1240,-65.0,-7.0,6.0,7.07106781187,349,False
11966,1244,-30.0,13.0,6.32455532034,7.21110255093,349,False
11101,1245,-27.0,23.0,5.83095189485,5.83095189485,349,False
11438,1246,-28.0,26.0,5.83095189485,6.40312423743,349,False
11495,1247,-32.0,26.0,5.83095189485,5.83095189485,349,False
11578,1248,-29.0,21.0,5.83095189485,5.83095189485,349,False
11718,1249,-35.0,22.0,5.83095189485,7.07106781187,349,False
10937,1253,-44.0,28.0,7.07106781187,5.65685424949,350,False
10489,1254,-49.0,28.0,5.65685424949,5.83095189485,350,False
10757,1255,-48.0,24.0,5.65685424949,7.28010988928,350,False
12060,1256,-45.0,29.0,5.65685424949,5.38516480713,350,False
10899,1257,-43.0,34.0,5.38516480713,6.0827625303,350,False
10669,1258,-42.0,34.0,5.83095189485,6.0,350,False
10885,1259,-52.0,33.0,5.83095189485,7.07106781187,350,False
11690,1260,-48.0,34.0,5.83095189485,6.0,350,False
10479,1261,-42.0,40.0,6.0,6.0,350,False
11930,1262,-47.0,43.0,6.0,6.7082039325,350,False
11252,1265,-57.0,36.0,6.7082039325,5.83095189485,351,False
11421,1266,-57.0,39.0,5.83095189485,6.0,351,False
12134,1267,-62.0,38.0,5.83095189485,8.54400374532,351,False
11577,1268,-57.0,45.0,6.0,8.60232526704,351,False
10833,1272,90.0,-77.0,7.81024967591,5.83095189485,352,False
10608,1273,86.0,-75.0,5.83095189485,6.7082039325,352,False
10636,1274,88.0,-80.0,5.83095189485,4.24264068712,352,False
11013,1275,91.0,-77.0,4.24264068712,5.38516480713,352,False
11484,1276,87.0,-84.0,4.24264068712,7.61577310586,352,False
11500,1277,87.0,-82.0,4.24264068712,6.40312423743,352,False
10765,1292,118.0,-74.0,7.28010988928,6.32455532034,353,False
10896,1293,122.0,-72.0,6.32455532034,4.472135955,353,False
10852,1294,126.0,-71.0,4.472135955,8.54400374532,353,False
10956,1295,124.0,-72.0,4.472135955,6.32455532034,353,False
11257,1296,122.0,-73.0,4.472135955,4.472135955,353,False
11077,1299,145.0,-78.0,10.4403065089,5.83095189485,354,False
10652,1300,148.0,-73.0,5.83095189485,5.83095189485,354,False
10920,1301,152.0,-75.0,5.83095189485,4.472135955,354,False
11024,1302,148.0,-77.0,4.472135955,4.472135955,354,False
11424,1303,148.0,-79.0,4.472135955,5.65685424949,354,False
11741,1304,153.0,-77.0,4.472135955,5.38516480713,354,False
11857,1305,152.0,-73.0,4.472135955,5.65685424949,354,False
11925,1306,144.0,-83.0,5.65685424949,5.65685424949,354,False
11144,1307,142.0,-84.0,5.65685424949,6.32455532034,354,False
11765,1308,140.0,-85.0,5.65685424949,5.0,354,False
11401,1309,140.0,-90.0,5.0,6.32455532034,354,False
11808,1310,137.0,-81.0,5.0,7.28010988928,354,False
11005,1311,140.0,-91.0,6.0,7.28010988928,354,False
10732,1312,135.0,-93.0,6.32455532034,11.401754251,354,False
10514,1315,-52.0,140.0,6.32455532034,6.32455532034,354,False
12285,1316,-56.0,138.0,6.32455532034,8.0,354,False
12002,1317,-64.0,138.0,8.0,6.0827625303,355,False
10524,1318,-64.0,143.0,6.0827625303,8.0622577483,355,False
11272,1319,-65.0,144.0,6.0827625303,7.28010988928,355,False
11372,1320,-68.0,136.0,6.0827625303,8.0622577483,355,False
11568,1321,-66.0,137.0,6.0827625303,7.07106781187,355,False
10488,1331,-42.0,115.0,6.7082039325,6.0827625303,356,False
10794,1332,-45.0,118.0,6.0827625303,7.28010988928,356,False
11023,1333,-36.0,114.0,6.0827625303,6.32455532034,356,False
11107,1334,-38.0,115.0,6.0827625303,6.40312423743,356,False
