Pid,OPTid,Px,Py,rD,cD,cluster,notCore
4951,1690,80.0,75.0,1.0,1.0,12,False
4959,1691,71.0,81.0,1.0,1.0,12,False
4963,1692,81.0,78.0,1.0,1.0,12,False
4971,1693,82.0,78.0,1.0,1.0,12,False
4975,1694,74.0,79.0,1.0,1.0,12,False
4995,1695,74.0,78.0,1.0,1.0,12,False
5003,1696,79.0,73.0,1.0,1.0,12,False
4139,1697,79.0,72.0,1.0,1.0,12,False
4459,1698,80.0,73.0,1.0,1.0,12,False
4319,1699,81.0,73.0,1.0,1.0,12,False
4335,1700,81.0,72.0,1.0,1.0,12,False
4407,1701,82.0,73.0,1.0,1.0,12,False
4463,1702,81.0,73.0,1.0,1.0,12,False
4547,1703,80.0,73.0,1.0,1.0,12,False
4563,1704,80.0,72.0,1.0,0.0,12,False
5175,1705,80.0,72.0,0.0,0.0,12,False
5399,1706,80.0,72.0,0.0,0.0,12,False
5543,1707,80.0,72.0,0.0,0.0,12,False
5743,1708,80.0,72.0,0.0,0.0,12,False
6075,1709,80.0,72.0,0.0,0.0,12,False
4323,1710,80.0,71.0,1.0,1.0,12,False
4403,1711,80.0,71.0,1.0,1.0,12,False
4555,1712,80.0,70.0,1.0,0.0,12,False
4627,1713,80.0,70.0,0.0,0.0,12,False
4931,1714,80.0,70.0,0.0,0.0,12,False
4943,1715,80.0,70.0,0.0,0.0,12,False
5107,1716,80.0,70.0,0.0,0.0,12,False
5895,1717,80.0,70.0,0.0,0.0,12,False
4735,1718,79.0,72.0,1.0,1.0,12,False
4791,1719,81.0,72.0,1.0,1.0,12,False
4935,1720,79.0,71.0,1.0,1.0,12,False
5015,1721,79.0,78.0,1.0,1.0,12,False
5031,1722,76.0,72.0,1.0,1.0,12,False
5035,1723,76.0,81.0,1.0,1.0,12,False
5039,1724,76.0,71.0,1.0,1.0,12,False
5043,1725,81.0,75.0,1.0,1.0,12,False
5047,1726,77.0,71.0,1.0,1.0,12,False
5055,1727,82.0,77.0,1.0,1.0,12,False
5059,1728,75.0,81.0,1.0,1.0,12,False
5071,1729,73.0,75.0,1.0,1.0,12,False
5075,1730,73.0,72.0,1.0,1.0,12,False
4171,1731,72.0,72.0,1.0,1.0,12,False
4207,1732,72.0,71.0,1.0,1.0,12,False
4399,1733,71.0,71.0,1.0,1.0,12,False
4559,1734,73.0,71.0,1.0,1.0,12,False
4147,1735,73.0,70.0,1.0,1.0,12,False
4151,1736,73.0,69.0,1.0,1.0,12,False
4195,1737,74.0,69.0,1.0,0.0,12,False
4359,1738,74.0,69.0,0.0,0.0,12,False
5147,1739,74.0,69.0,0.0,0.0,12,False
5199,1740,74.0,69.0,0.0,0.0,12,False
5643,1741,74.0,69.0,0.0,0.0,12,False
4187,1742,75.0,69.0,1.0,1.0,12,False
4119,1743,75.0,70.0,1.0,0.0,12,False
4327,1744,75.0,70.0,0.0,0.0,12,False
4979,1745,75.0,70.0,0.0,0.0,12,False
5063,1746,75.0,70.0,0.0,0.0,12,False
5155,1747,75.0,70.0,0.0,0.0,12,False
5379,1748,75.0,70.0,0.0,0.0,12,False
5779,1749,75.0,70.0,0.0,0.0,12,False
4355,1750,74.0,71.0,1.0,1.0,12,False
4371,1751,75.0,69.0,1.0,1.0,12,False
4419,1752,73.0,69.0,1.0,1.0,12,False
4583,1753,74.0,71.0,1.0,1.0,12,False
4647,1754,74.0,68.0,1.0,1.0,12,False
4687,1755,73.0,68.0,1.0,1.0,12,False
4771,1756,75.0,68.0,1.0,1.0,12,False
4839,1757,73.0,71.0,1.0,1.0,12,False
4895,1758,72.0,69.0,1.0,1.0,12,False
4239,1759,71.0,69.0,1.0,1.0,12,False
4163,1760,71.0,68.0,1.0,1.0,12,False
4175,1761,70.0,68.0,1.0,1.0,12,False
4659,1762,70.0,68.0,1.0,1.0,12,False
4723,1763,71.0,68.0,1.0,1.0,12,False
4807,1764,70.0,69.0,1.0,1.0,12,False
4251,1765,70.0,70.0,1.0,1.0,12,False
4727,1766,69.0,70.0,1.0,1.0,12,False
4751,1767,69.0,71.0,1.0,1.0,12,False
4823,1768,70.0,68.0,1.0,1.0,12,False
4847,1769,68.0,70.0,1.0,1.0,12,False
4655,1770,68.0,69.0,1.0,1.0,12,False
4711,1771,68.0,68.0,1.0,1.0,12,False
4871,1772,69.0,70.0,1.0,1.0,12,False
4939,1773,69.0,68.0,1.0,1.0,12,False
4967,1774,68.0,70.0,1.0,1.0,12,False
4991,1775,71.0,71.0,1.0,1.0,12,False
5087,1776,72.0,73.0,1.0,1.0,12,False
4103,1777,71.0,73.0,1.0,1.0,12,False
4551,1778,72.0,74.0,1.0,1.0,12,False
4867,1779,71.0,74.0,1.0,1.0,12,False
4283,1780,71.0,75.0,1.0,1.0,12,False
4495,1781,70.0,75.0,1.0,0.0,12,False
5239,1782,70.0,75.0,0.0,0.0,12,False
5439,1783,70.0,75.0,0.0,0.0,12,False
5523,1784,70.0,75.0,0.0,0.0,12,False
5919,1785,70.0,75.0,0.0,0.0,12,False
4395,1786,70.0,76.0,1.0,1.0,12,False
4363,1787,70.0,77.0,1.0,1.0,12,False
4511,1788,69.0,76.0,1.0,1.0,12,False
4367,1789,68.0,76.0,1.0,1.0,12,False
4271,1790,68.0,75.0,1.0,1.0,12,False
4439,1791,68.0,76.0,1.0,1.0,12,False
4779,1792,68.0,75.0,1.0,1.0,12,False
4811,1793,70.0,76.0,1.0,1.0,12,False
4827,1794,69.0,76.0,1.0,1.0,12,False
4915,1795,68.0,77.0,1.0,1.0,12,False
4291,1796,68.0,78.0,1.0,1.0,12,False
4487,1797,68.0,78.0,1.0,1.0,12,False
4999,1798,68.0,77.0,1.0,1.0,12,False
5027,1799,71.0,75.0,1.0,1.0,12,False
5091,1800,80.0,79.0,1.0,1.0,12,False
5095,1801,78.0,77.0,1.0,1.0,12,False
5099,1802,77.0,78.0,1.0,1.0,12,False
5111,1803,80.0,74.0,1.0,1.0,12,False
5119,1804,70.0,76.0,1.0,1.0,12,False
5123,1805,68.0,79.0,1.0,1.0,12,False
4899,1806,68.0,80.0,1.0,1.0,12,False
5131,1807,75.0,78.0,1.0,1.0,12,False
5135,1808,72.0,77.0,1.0,1.0,12,False
5011,1809,72.0,78.0,1.0,1.0,12,False
5127,1810,72.0,78.0,1.0,1.0,12,False
5143,1811,81.0,73.0,1.0,1.0,12,False
5179,1812,75.0,73.0,1.0,1.0,12,False
5183,1813,75.0,73.0,1.0,1.0,12,False
5187,1814,75.0,73.0,1.0,1.0,12,False
5191,1815,73.0,79.0,1.0,1.0,12,False
5195,1816,78.0,79.0,1.0,1.0,12,False
5203,1817,82.0,80.0,1.0,1.0,12,False
4111,1818,82.0,81.0,1.0,1.0,12,False
4279,1819,82.0,81.0,1.0,1.0,12,False
4507,1820,81.0,81.0,1.0,1.0,12,False
4587,1821,81.0,80.0,1.0,1.0,12,False
4919,1822,80.0,81.0,1.0,1.0,12,False
4983,1823,80.0,82.0,1.0,1.0,12,False
4135,1824,79.0,82.0,1.0,1.0,12,False
5023,1825,79.0,82.0,1.0,1.0,12,False
5207,1826,74.0,73.0,1.0,1.0,12,False
5211,1827,70.0,77.0,1.0,1.0,12,False
5219,1828,82.0,75.0,1.0,1.0,12,False
5223,1829,80.0,73.0,1.0,1.0,12,False
5227,1830,76.0,80.0,1.0,1.0,12,False
5231,1831,69.0,82.0,1.0,1.0,12,False
5235,1832,68.0,81.0,1.0,1.0,12,False
5247,1833,77.0,79.0,1.0,1.0,12,False
5243,1834,76.0,68.0,1.0,1.0,12,False
5251,1835,72.0,72.0,1.0,1.0,12,False
5255,1836,76.0,71.0,1.0,1.0,12,False
5259,1837,79.0,71.0,1.0,1.0,12,False
5263,1838,73.0,74.0,1.0,1.0,12,False
5267,1839,71.0,74.0,1.0,1.0,12,False
5271,1840,80.0,81.0,1.0,1.0,12,False
5275,1841,80.0,78.0,1.0,1.0,12,False
5279,1842,68.0,75.0,1.0,1.0,12,False
5283,1843,82.0,73.0,1.0,1.0,12,False
5287,1844,76.0,74.0,1.0,1.0,12,False
5291,1845,75.0,78.0,1.0,1.0,12,False
5295,1846,74.0,82.0,1.0,1.0,12,False
5299,1847,68.0,79.0,1.0,1.0,12,False
5303,1848,77.0,77.0,1.0,1.0,12,False
5307,1849,80.0,81.0,1.0,1.0,12,False
5315,1850,68.0,81.0,1.0,1.0,12,False
5319,1851,79.0,73.0,1.0,1.0,12,False
5335,1852,81.0,77.0,1.0,1.0,12,False
5339,1853,77.0,79.0,1.0,1.0,12,False
5343,1854,71.0,73.0,1.0,1.0,12,False
5347,1855,77.0,68.0,1.0,1.0,12,False
4815,1856,77.0,69.0,1.0,1.0,12,False
4635,1857,78.0,69.0,1.0,1.0,12,False
4575,1858,78.0,70.0,1.0,1.0,12,False
4595,1859,79.0,69.0,1.0,1.0,12,False
4887,1860,78.0,68.0,1.0,1.0,12,False
5331,1861,79.0,69.0,1.0,1.0,12,False
5351,1862,72.0,78.0,1.0,1.0,12,False
5355,1863,75.0,79.0,1.0,1.0,12,False
5363,1864,71.0,77.0,1.0,1.0,12,False
5367,1865,75.0,69.0,1.0,1.0,12,False
5371,1866,70.0,82.0,1.0,1.0,12,False
5375,1867,68.0,78.0,1.0,1.0,12,False
5383,1868,81.0,76.0,1.0,1.0,12,False
5391,1869,79.0,73.0,1.0,1.0,12,False
5395,1870,81.0,81.0,1.0,1.0,12,False
5403,1871,74.0,80.0,1.0,1.0,12,False
5407,1872,76.0,82.0,1.0,1.0,12,False
5415,1873,74.0,76.0,1.0,1.0,12,False
5423,1874,71.0,70.0,1.0,1.0,12,False
5431,1875,73.0,77.0,1.0,1.0,12,False
5435,1876,71.0,78.0,1.0,1.0,12,False
5443,1877,81.0,79.0,1.0,1.0,12,False
5451,1878,68.0,76.0,1.0,1.0,12,False
5455,1879,76.0,76.0,1.0,1.0,12,False
5463,1880,80.0,74.0,1.0,1.0,12,False
5467,1881,80.0,77.0,1.0,1.0,12,False
5471,1882,69.0,72.0,1.0,1.0,12,False
4339,1883,70.0,72.0,1.0,1.0,12,False
4599,1884,68.0,72.0,1.0,1.0,12,False
4411,1885,68.0,73.0,1.0,1.0,12,False
4615,1886,70.0,72.0,1.0,1.0,12,False
4699,1887,70.0,72.0,1.0,1.0,12,False
4987,1888,68.0,73.0,1.0,1.0,12,False
5387,1889,69.0,73.0,1.0,1.0,12,False
5103,1890,69.0,74.0,1.0,1.41421356237,12,False
5475,1891,82.0,80.0,1.0,1.0,12,False
5479,1892,71.0,75.0,1.0,1.0,12,False
5483,1893,79.0,81.0,1.0,1.0,12,False
4287,1894,79.0,80.0,1.0,0.0,12,False
4307,1895,79.0,80.0,0.0,0.0,12,False
5007,1896,79.0,80.0,0.0,0.0,12,False
5819,1897,79.0,80.0,0.0,0.0,12,False
6023,1898,79.0,80.0,0.0,0.0,12,False
5487,1899,82.0,80.0,1.0,1.0,12,False
5491,1900,70.0,81.0,1.0,1.0,12,False
5495,1901,74.0,76.0,1.0,1.0,12,False
5499,1902,74.0,74.0,1.0,1.0,12,False
5503,1903,79.0,70.0,1.0,1.0,12,False
5507,1904,77.0,77.0,1.0,1.0,12,False
5511,1905,81.0,77.0,1.0,1.0,12,False
5515,1906,75.0,78.0,1.0,1.0,12,False
5519,1907,69.0,72.0,1.0,1.0,12,False
5527,1908,80.0,82.0,1.0,1.0,12,False
5531,1909,79.0,70.0,1.0,1.0,12,False
5535,1910,72.0,71.0,1.0,1.0,12,False
5539,1911,72.0,80.0,1.0,1.0,12,False
5547,1912,69.0,68.0,1.0,1.0,12,False
5551,1913,74.0,78.0,1.0,1.0,12,False
5555,1914,73.0,80.0,1.0,1.0,12,False
5559,1915,82.0,80.0,1.0,1.0,12,False
5563,1916,72.0,80.0,1.0,1.0,12,False
5567,1917,80.0,76.0,1.0,1.0,12,False
5571,1918,69.0,70.0,1.0,1.0,12,False
5575,1919,70.0,71.0,1.0,1.0,12,False
5583,1920,74.0,77.0,1.0,1.0,12,False
5587,1921,79.0,75.0,1.0,1.0,12,False
5595,1922,77.0,81.0,1.0,1.0,12,False
5599,1923,74.0,71.0,1.0,1.0,12,False
5603,1924,73.0,75.0,1.0,1.0,12,False
5607,1925,80.0,77.0,1.0,1.0,12,False
5611,1926,68.0,79.0,1.0,1.0,12,False
5615,1927,77.0,78.0,1.0,1.0,12,False
5619,1928,68.0,78.0,1.0,1.0,12,False
5623,1929,81.0,75.0,1.0,1.0,12,False
5627,1930,76.0,68.0,1.0,1.0,12,False
5631,1931,82.0,75.0,1.0,1.0,12,False
5635,1932,79.0,71.0,1.0,1.0,12,False
5639,1933,82.0,75.0,1.0,1.0,12,False
5647,1934,71.0,76.0,1.0,1.0,12,False
5651,1935,75.0,80.0,1.0,1.0,12,False
5655,1936,80.0,81.0,1.0,1.0,12,False
5659,1937,77.0,68.0,1.0,1.0,12,False
5663,1938,77.0,79.0,1.0,1.0,12,False
5667,1939,70.0,71.0,1.0,1.0,12,False
5671,1940,75.0,82.0,1.0,1.0,12,False
5675,1941,72.0,76.0,1.0,1.0,12,False
5683,1942,76.0,80.0,1.0,1.0,12,False
5687,1943,75.0,79.0,1.0,1.0,12,False
5691,1944,81.0,75.0,1.0,1.0,12,False
5695,1945,78.0,79.0,1.0,1.0,12,False
5699,1946,74.0,81.0,1.0,1.0,12,False
5703,1947,68.0,75.0,1.0,1.0,12,False
5711,1948,74.0,77.0,1.0,1.0,12,False
5715,1949,78.0,72.0,1.0,1.0,12,False
5719,1950,75.0,81.0,1.0,1.0,12,False
5723,1951,81.0,74.0,1.0,1.0,12,False
5727,1952,72.0,69.0,1.0,1.0,12,False
5735,1953,71.0,80.0,1.0,1.0,12,False
5739,1954,70.0,82.0,1.0,1.0,12,False
5755,1955,73.0,70.0,1.0,1.0,12,False
5751,1956,79.0,68.0,1.0,1.0,12,False
4295,1957,80.0,68.0,1.0,1.0,12,False
5759,1958,81.0,68.0,1.0,1.0,12,False
5079,1959,81.0,69.0,1.0,1.0,12,False
5067,1960,82.0,69.0,1.0,1.0,12,False
4159,1961,82.0,70.0,1.0,1.0,12,False
4191,1962,82.0,70.0,1.0,1.0,12,False
5115,1963,82.0,69.0,1.0,1.0,12,False
5167,1964,82.0,69.0,1.0,1.0,12,False
5215,1965,81.0,69.0,1.0,1.0,12,False
5327,1966,81.0,69.0,1.0,1.0,12,False
5763,1967,68.0,72.0,1.0,1.0,12,False
5767,1968,73.0,68.0,1.0,1.0,12,False
5771,1969,80.0,78.0,1.0,1.0,12,False
5775,1970,80.0,71.0,1.0,1.0,12,False
5783,1971,79.0,71.0,1.0,1.0,12,False
5787,1972,68.0,79.0,1.0,1.0,12,False
5791,1973,78.0,69.0,1.0,1.0,12,False
5795,1974,72.0,76.0,1.0,1.0,12,False
5799,1975,72.0,82.0,1.0,1.0,12,False
5803,1976,78.0,75.0,1.0,1.0,12,False
5807,1977,78.0,71.0,1.0,1.0,12,False
5811,1978,79.0,76.0,1.0,1.0,12,False
5815,1979,74.0,72.0,1.0,1.0,12,False
5827,1980,78.0,80.0,1.0,1.0,12,False
5831,1981,78.0,77.0,1.0,1.0,12,False
5835,1982,70.0,68.0,1.0,1.0,12,False
5839,1983,77.0,68.0,1.0,1.0,12,False
5843,1984,69.0,75.0,1.0,1.0,12,False
5847,1985,69.0,69.0,1.0,1.0,12,False
5851,1986,76.0,68.0,1.0,1.0,12,False
5855,1987,77.0,78.0,1.0,1.0,12,False
5863,1988,75.0,68.0,1.0,1.0,12,False
5867,1989,73.0,76.0,1.0,1.0,12,False
5871,1990,70.0,71.0,1.0,1.0,12,False
5875,1991,80.0,79.0,1.0,1.0,12,False
5883,1992,79.0,68.0,1.0,1.0,12,False
5879,1993,68.0,69.0,1.0,1.0,12,False
5887,1994,78.0,78.0,1.0,1.0,12,False
5891,1995,76.0,73.0,1.0,1.0,12,False
5903,1996,81.0,74.0,1.0,1.0,12,False
5907,1997,75.0,82.0,1.0,1.0,12,False
5915,1998,70.0,70.0,1.0,1.0,12,False
5927,1999,71.0,78.0,1.0,1.0,12,False
5931,2000,69.0,77.0,1.0,1.0,12,False
5935,2001,77.0,73.0,1.0,1.0,12,False
5943,2002,78.0,71.0,1.0,1.0,12,False
5947,2003,68.0,76.0,1.0,1.0,12,False
5951,2004,74.0,75.0,1.0,1.0,12,False
5955,2005,74.0,80.0,1.0,1.0,12,False
5959,2006,70.0,77.0,1.0,1.0,12,False
5963,2007,75.0,69.0,1.0,1.0,12,False
5967,2008,76.0,73.0,1.0,1.0,12,False
5975,2009,79.0,72.0,1.0,1.0,12,False
5983,2010,72.0,75.0,1.0,1.0,12,False
5987,2011,77.0,72.0,1.0,1.0,12,False
5991,2012,80.0,73.0,1.0,1.0,12,False
5995,2013,68.0,80.0,1.0,1.0,12,False
5999,2014,72.0,75.0,1.0,1.0,12,False
6007,2015,72.0,77.0,1.0,1.0,12,False
6011,2016,76.0,78.0,1.0,1.0,12,False
6015,2017,73.0,80.0,1.0,1.0,12,False
6019,2018,75.0,81.0,1.0,1.0,12,False
6027,2019,79.0,70.0,1.0,1.0,12,False
6031,2020,79.0,76.0,1.0,1.0,12,False
6035,2021,81.0,71.0,1.0,1.0,12,False
6039,2022,73.0,68.0,1.0,1.0,12,False
6043,2023,78.0,77.0,1.0,1.0,12,False
6047,2024,71.0,82.0,1.0,1.0,12,False
6051,2025,76.0,81.0,1.0,1.0,12,False
6055,2026,70.0,71.0,1.0,1.0,12,False
6059,2027,75.0,68.0,1.0,1.0,12,False
6063,2028,78.0,71.0,1.0,1.0,12,False
6067,2029,78.0,72.0,1.0,1.0,12,False
6071,2030,79.0,74.0,1.0,1.0,12,False
6079,2031,72.0,75.0,1.0,1.0,12,False
6083,2032,78.0,76.0,1.0,1.0,12,False
6087,2033,73.0,71.0,1.0,1.0,12,False
6091,2034,73.0,81.0,1.0,1.0,12,False
6095,2035,77.0,70.0,1.0,1.0,12,False
6099,2036,77.0,81.0,1.0,1.0,12,False
6103,2037,80.0,68.0,1.0,1.0,12,False
6107,2038,74.0,78.0,1.0,1.0,12,False
6111,2039,73.0,81.0,1.0,1.0,12,False
6115,2040,75.0,68.0,1.0,1.0,12,False
6123,2041,78.0,77.0,1.0,1.0,12,False
6119,2042,82.0,82.0,1.0,1.41421356237,12,False
6127,2043,70.0,74.0,1.0,1.0,12,False
6131,2044,70.0,77.0,1.0,1.0,12,False
6135,2045,78.0,78.0,1.0,1.0,12,False
6139,2046,71.0,71.0,1.0,1.0,12,False
6143,2047,76.0,75.0,1.0,1.0,12,False
6144,0,43.0,29.0,9223372036854775807,1.0,13,False
6572,1,42.0,29.0,1.0,1.0,13,False
6460,2,41.0,29.0,1.0,1.0,13,False
6228,3,40.0,29.0,1.0,0.0,13,False
6376,4,40.0,29.0,0.0,0.0,13,False
6504,5,40.0,29.0,0.0,0.0,13,False
6900,6,40.0,29.0,0.0,0.0,13,False
7000,7,40.0,29.0,0.0,0.0,13,False
6544,8,39.0,29.0,1.0,1.0,13,False
6336,9,39.0,28.0,1.0,1.0,13,False
6600,10,43.0,28.0,1.0,1.0,13,False
6264,11,44.0,28.0,1.0,1.0,13,False
6420,12,44.0,27.0,1.0,1.0,13,False
6488,13,45.0,27.0,1.0,1.0,13,False
6324,14,46.0,27.0,1.0,1.0,13,False
6280,15,47.0,27.0,1.0,1.0,13,False
6424,16,46.0,26.0,1.0,1.0,13,False
6628,17,42.0,30.0,1.0,1.0,13,False
6652,18,38.0,28.0,1.0,1.0,13,False
6448,19,38.0,27.0,1.0,1.0,13,False
6664,20,43.0,28.0,1.0,1.0,13,False
6700,21,44.0,29.0,1.0,1.0,13,False
6688,22,45.0,29.0,1.0,1.0,13,False
6292,23,46.0,29.0,1.0,1.0,13,False
6268,24,46.0,30.0,1.0,1.0,13,False
6252,25,47.0,30.0,1.0,1.0,13,False
6428,26,47.0,29.0,1.0,1.41421356237,13,False
6472,27,46.0,30.0,1.0,1.0,13,False
6524,28,45.0,30.0,1.0,1.0,13,False
6720,29,45.0,31.0,1.0,1.0,13,False
6320,30,45.0,32.0,1.0,1.0,13,False
6416,31,45.0,32.0,1.0,1.0,13,False
6464,32,45.0,32.0,1.0,1.0,13,False
6560,33,44.0,32.0,1.0,1.0,13,False
6284,34,43.0,32.0,1.0,1.0,13,False
6564,35,46.0,32.0,1.0,1.0,13,False
6576,36,46.0,32.0,1.0,1.0,13,False
6736,37,39.0,28.0,1.0,1.0,13,False
6748,38,44.0,28.0,1.0,1.0,13,False
6756,39,42.0,30.0,1.0,1.0,13,False
6760,40,47.0,32.0,1.0,1.0,13,False
6824,41,38.0,27.0,1.0,1.0,13,False
6836,42,44.0,26.0,1.0,1.0,13,False
6204,43,43.0,26.0,1.0,1.0,13,False
6236,44,43.0,25.0,1.0,1.0,13,False
6380,45,42.0,25.0,1.0,1.0,13,False
6172,46,41.0,25.0,1.0,1.0,13,False
6296,47,40.0,25.0,1.0,0.0,13,False
6384,48,40.0,25.0,0.0,0.0,13,False
6392,49,40.0,25.0,0.0,0.0,13,False
6412,50,40.0,25.0,0.0,0.0,13,False
6436,51,40.0,25.0,0.0,0.0,13,False
6444,52,40.0,25.0,0.0,0.0,13,False
6148,53,40.0,26.0,1.0,1.0,13,False
6256,54,40.0,24.0,1.0,1.0,13,False
6276,55,40.0,24.0,1.0,1.0,13,False
6300,56,41.0,25.0,1.0,1.0,13,False
6344,57,40.0,23.0,1.0,1.0,13,False
6356,58,41.0,23.0,1.0,1.0,13,False
6396,59,44.0,25.0,1.0,1.0,13,False
6404,60,39.0,26.0,1.0,1.0,13,False
6408,61,40.0,22.0,1.0,1.0,13,False
6440,62,39.0,23.0,1.0,1.0,13,False
6512,63,40.0,22.0,1.0,1.0,13,False
6540,64,38.0,23.0,1.0,1.0,13,False
6508,65,38.0,22.0,1.0,1.0,13,False
6476,66,38.0,21.0,1.0,1.0,13,False
6200,67,39.0,21.0,1.0,1.0,13,False
6520,68,37.0,22.0,1.0,1.41421356237,13,False
6588,69,42.0,25.0,1.0,1.0,13,False
6612,70,39.0,24.0,1.0,1.0,13,False
6616,71,38.0,22.0,1.0,1.0,13,False
6624,72,40.0,26.0,1.0,1.0,13,False
6640,73,43.0,25.0,1.0,1.0,13,False
6656,74,40.0,24.0,1.0,1.0,13,False
6744,75,45.0,25.0,1.0,1.0,13,False
6608,76,45.0,24.0,1.0,1.41421356237,13,False
6764,77,40.0,21.0,1.0,1.0,13,False
6528,78,41.0,21.0,1.0,1.0,13,False
6168,79,42.0,21.0,1.0,1.0,13,False
6456,80,42.0,20.0,1.0,1.0,13,False
6496,81,42.0,20.0,1.0,1.0,13,False
6724,82,42.0,21.0,1.0,1.0,13,False
6780,83,41.0,25.0,1.0,1.0,13,False
6784,84,40.0,24.0,1.0,1.0,13,False
6796,85,43.0,24.0,1.0,1.0,13,False
6804,86,42.0,21.0,1.0,1.0,13,False
6816,87,39.0,24.0,1.0,1.0,13,False
6820,88,40.0,21.0,1.0,1.0,13,False
6828,89,39.0,25.0,1.0,1.0,13,False
6232,90,38.0,25.0,1.0,1.0,13,False
6368,91,38.0,25.0,1.0,1.0,13,False
6648,92,37.0,25.0,1.0,1.0,13,False
6220,93,36.0,25.0,1.0,1.0,13,False
6212,94,36.0,26.0,1.0,1.0,13,False
6332,95,37.0,24.0,1.0,1.41421356237,13,False
6500,96,36.0,27.0,1.0,1.0,13,False
6152,97,36.0,28.0,1.0,1.41421356237,13,False
6224,98,35.0,27.0,1.0,1.0,13,False
6532,99,35.0,27.0,1.0,1.0,13,False
6552,100,35.0,25.0,1.0,1.0,13,False
6660,101,35.0,24.0,1.0,1.0,13,False
6704,102,35.0,24.0,1.0,1.0,13,False
6712,103,34.0,25.0,1.0,1.0,13,False
6636,104,33.0,25.0,1.0,1.0,13,False
6728,105,37.0,25.0,1.0,1.0,13,False
6732,106,35.0,25.0,1.0,1.0,13,False
6752,107,38.0,25.0,1.0,1.0,13,False
6788,108,37.0,26.0,1.0,1.0,13,False
6812,109,33.0,25.0,1.0,1.0,13,False
6832,110,41.0,25.0,1.0,1.0,13,False
6840,111,33.0,26.0,1.0,1.0,13,False
6452,112,33.0,27.0,1.0,1.0,13,False
6388,113,33.0,28.0,1.0,2.0,13,False
6604,114,33.0,28.0,1.0,2.0,13,False
6844,115,39.0,29.0,1.0,1.0,13,False
6852,116,33.0,26.0,1.0,1.0,13,False
6856,117,39.0,25.0,1.0,1.0,13,False
6860,118,41.0,22.0,1.0,1.0,13,False
6868,119,47.0,27.0,1.0,1.0,13,False
6876,120,33.0,25.0,1.0,1.0,13,False
6880,121,41.0,22.0,1.0,1.0,13,False
6888,122,45.0,30.0,1.0,1.0,13,False
6892,123,44.0,30.0,1.0,1.0,13,False
6896,124,39.0,20.0,1.0,1.41421356237,13,False
6904,125,38.0,21.0,1.0,1.0,13,False
6908,126,46.0,25.0,1.0,1.41421356237,13,False
6916,127,43.0,32.0,1.0,1.0,13,False
6920,128,42.0,29.0,1.0,1.0,13,False
6924,129,47.0,31.0,1.0,1.41421356237,13,False
6928,130,37.0,27.0,1.0,1.0,13,False
6932,131,38.0,26.0,1.0,1.0,13,False
6936,132,35.0,26.0,1.0,1.0,13,False
6940,133,40.0,27.0,1.0,1.0,13,False
6260,134,41.0,27.0,1.0,1.41421356237,13,False
6948,135,42.0,32.0,1.0,1.41421356237,13,False
6952,136,36.0,26.0,1.0,1.0,13,False
6956,137,41.0,26.0,1.0,1.0,13,False
6960,138,35.0,27.0,1.0,1.0,13,False
6964,139,43.0,30.0,1.0,1.0,13,False
6976,140,42.0,28.0,1.0,1.0,13,False
6984,141,41.0,24.0,1.0,1.0,13,False
6988,142,36.0,25.0,1.0,1.0,13,False
6992,143,39.0,28.0,1.0,1.0,13,False
7004,144,46.0,27.0,1.0,1.0,13,False
7008,145,36.0,26.0,1.0,1.0,13,False
7016,146,40.0,22.0,1.0,1.0,13,False
7024,147,47.0,32.0,1.0,1.0,13,False
7032,148,45.0,28.0,1.0,1.0,13,False
7044,149,38.0,23.0,1.0,1.0,13,False
7048,150,41.0,27.0,1.0,1.41421356237,13,False
7052,151,46.0,25.0,1.0,1.41421356237,13,False
7060,152,36.0,24.0,1.0,1.0,13,False
6304,153,36.0,23.0,1.0,1.0,13,False
6400,154,36.0,22.0,1.0,1.0,13,False
6692,155,36.0,23.0,1.0,1.0,13,False
7064,156,42.0,24.0,1.0,1.0,13,False
7068,157,34.0,27.0,1.0,1.0,13,False
7080,158,33.0,25.0,1.0,1.0,13,False
7088,159,40.0,20.0,1.0,1.0,13,False
6216,160,40.0,19.0,1.0,1.0,13,False
6244,161,40.0,19.0,1.0,1.0,13,False
6360,162,40.0,18.0,1.0,1.0,13,False
6180,163,39.0,18.0,1.0,1.41421356237,13,False
6556,164,40.0,18.0,1.0,1.0,13,False
6872,165,40.0,19.0,1.0,1.0,13,False
7092,166,34.0,25.0,1.0,1.0,13,False
7100,167,40.0,22.0,1.0,1.0,13,False
7108,168,36.0,23.0,1.0,1.0,13,False
7116,169,47.0,26.0,1.0,1.41421356237,13,False
7120,170,42.0,29.0,1.0,1.0,13,False
7132,171,44.0,25.0,1.0,1.0,13,False
7136,172,41.0,21.0,1.0,1.0,13,False
7140,173,40.0,21.0,1.0,1.0,13,False
7144,174,38.0,28.0,1.0,1.0,13,False
7148,175,45.0,24.0,1.0,1.41421356237,13,False
7152,176,44.0,32.0,1.0,1.0,13,False
7156,177,40.0,28.0,1.0,1.0,13,False
7160,178,41.0,22.0,1.0,1.0,13,False
7164,179,43.0,25.0,1.0,1.0,13,False
6188,180,35.0,21.0,1.41421356237,1.0,13,False
6184,181,35.0,20.0,1.0,1.0,13,False
6240,182,34.0,21.0,1.0,1.0,13,False
6328,183,35.0,20.0,1.0,1.0,13,False
